Booking_ID,Date_Time,Year,Month,Day_of_Week,Hour,Customer_ID,Customer_Type,Booking_Type,Seat_Type,Duration_Hours,Total_Amount_MYR,Payment_Method,Rating,Peak_Hour,Occupancy_Rate_%,Seat_Available
BK00051,28-09-2022 04:38,2022,9,Wednesday,4,C1350,University Student,Pre-Booked,Group,2.4,11.14,Cash,5,No,50,N/A
BK04949,28-09-2022 08:18,2022,9,Wednesday,8,C1529,Freelancer,Walk-in,Individual,1.1,5.1,E-Wallet,2,No,52,Yes
BK02931,29-09-2022 15:27,2022,9,Thursday,15,C1966,Other,Pre-Booked,Private Room,1.5,26.1,Card,5,Yes,56,N/A
BK01272,29-09-2022 21:43,2022,9,Thursday,21,C0882,University Student,Walk-in,Private Room,1.1,19.14,Cash,5,Yes,56,Yes
BK04423,30-09-2022 10:30,2022,9,Friday,10,C0234,University Student,Pre-Booked,Individual,2.8,12.99,E-Wallet,4,No,65,N/A
BK01820,30-09-2022 14:07,2022,9,Friday,14,C1560,Other,Pre-Booked,Individual,1.6,7.42,E-Wallet,3,Yes,64,N/A
BK03274,30-09-2022 15:45,2022,9,Friday,15,C0511,Freelancer,Walk-in,Group,1.7,7.89,Card,5,Yes,61,Yes
BK03065,30-09-2022 18:18,2022,9,Friday,18,C0900,University Student,Walk-in,Individual,1.1,5.1,Cash,5,Yes,54,Yes
BK02819,01-10-2022 00:46,2022,10,Saturday,0,C1556,Other,Walk-in,Private Room,3.2,55.68,E-Wallet,5,No,97,Yes
BK01440,01-10-2022 08:49,2022,10,Saturday,8,C1562,University Student,Pre-Booked,Private Room,2.5,43.5,E-Wallet,4,No,90,N/A
BK02107,01-10-2022 09:19,2022,10,Saturday,9,C0810,Working Professional,Pre-Booked,Private Room,4,69.6,Card,4,No,80,N/A
BK02339,01-10-2022 13:13,2022,10,Saturday,13,C0088,Freelancer,Pre-Booked,Individual,4.5,20.88,Cash,4,No,83,N/A
BK04083,01-10-2022 17:12,2022,10,Saturday,17,C0704,University Student,Pre-Booked,Group,4.2,19.49,E-Wallet,5,Yes,78,N/A
BK05049,02-10-2022 11:04,2022,10,Sunday,11,C1336,Working Professional,Pre-Booked,Private Room,3.3,57.42,Cash,5,No,77,N/A
BK01123,02-10-2022 19:15,2022,10,Sunday,19,C1913,Freelancer,Pre-Booked,Private Room,4.6,80.04,Card,3,Yes,89,N/A
BK00128,02-10-2022 22:09,2022,10,Sunday,22,C1594,University Student,Pre-Booked,Individual,3.6,16.7,E-Wallet,3,No,89,N/A
BK00009,04-10-2022 12:16,2022,10,Tuesday,12,C1871,Working Professional,Pre-Booked,Private Room,2.6,45.24,E-Wallet,4,No,71,N/A
BK02024,04-10-2022 13:28,2022,10,Tuesday,13,C0522,Working Professional,Walk-in,Individual,3.9,18.1,E-Wallet,4,No,83,Yes
BK03276,05-10-2022 00:32,2022,10,Wednesday,0,C0114,University Student,Pre-Booked,Group,3.9,18.1,Card,5,No,85,N/A
BK04760,05-10-2022 04:44,2022,10,Wednesday,4,C1401,University Student,Walk-in,Individual,3.5,16.24,Cash,4,No,74,Yes
BK02665,05-10-2022 09:29,2022,10,Wednesday,9,C0495,University Student,Pre-Booked,Group,3.9,18.1,Card,4,No,82,N/A
BK00635,05-10-2022 23:56,2022,10,Wednesday,23,C1238,University Student,Pre-Booked,Individual,3.4,15.78,E-Wallet,4,No,76,N/A
BK00148,06-10-2022 00:28,2022,10,Thursday,0,C0499,University Student,Pre-Booked,Private Room,4.2,73.08,E-Wallet,4,No,68,N/A
BK04275,06-10-2022 08:35,2022,10,Thursday,8,C0027,University Student,Walk-in,Group,3.7,17.17,E-Wallet,4,No,74,Yes
BK05323,06-10-2022 10:59,2022,10,Thursday,10,C0288,Freelancer,Pre-Booked,Private Room,3.6,62.64,E-Wallet,5,No,72,N/A
BK00217,06-10-2022 21:26,2022,10,Thursday,21,C0726,Other,Pre-Booked,Group,4.9,22.74,E-Wallet,5,Yes,82,N/A
BK00525,07-10-2022 00:29,2022,10,Friday,0,C1960,Freelancer,Pre-Booked,Group,4.7,21.81,E-Wallet,4,No,85,N/A
BK03976,07-10-2022 15:19,2022,10,Friday,15,C1572,University Student,Pre-Booked,Individual,3.4,15.78,E-Wallet,4,Yes,71,N/A
BK03948,07-10-2022 20:13,2022,10,Friday,20,C1533,Working Professional,Pre-Booked,Individual,4.6,21.34,Card,5,Yes,73,N/A
BK03838,08-10-2022 10:54,2022,10,Saturday,10,C1029,Freelancer,Pre-Booked,Group,4.5,20.88,Cash,5,No,89,N/A
BK03856,09-10-2022 10:07,2022,10,Sunday,10,C1827,University Student,Pre-Booked,Individual,2.8,12.99,E-Wallet,4,No,95,N/A
BK04545,09-10-2022 13:06,2022,10,Sunday,13,C1356,Working Professional,Walk-in,Private Room,3.5,60.9,Cash,3,No,91,Yes
BK00945,09-10-2022 21:18,2022,10,Sunday,21,C0781,University Student,Pre-Booked,Individual,2.6,12.06,E-Wallet,5,Yes,89,N/A
BK03988,10-10-2022 18:39,2022,10,Monday,18,C0276,University Student,Pre-Booked,Individual,3.2,14.85,Card,3,Yes,72,N/A
BK04619,10-10-2022 23:38,2022,10,Monday,23,C0345,Working Professional,Pre-Booked,Group,3.8,17.63,E-Wallet,4,No,72,N/A
BK02630,11-10-2022 01:56,2022,10,Tuesday,1,C0199,University Student,Pre-Booked,Group,3.4,15.78,E-Wallet,5,No,71,N/A
BK00995,11-10-2022 09:39,2022,10,Tuesday,9,C1363,Working Professional,Pre-Booked,Private Room,3.1,53.94,E-Wallet,5,No,68,N/A
BK05467,11-10-2022 14:14,2022,10,Tuesday,14,C0093,Freelancer,Walk-in,Private Room,2.6,45.24,Card,3,Yes,87,Yes
BK01717,11-10-2022 17:46,2022,10,Tuesday,17,C0221,University Student,Pre-Booked,Group,2.6,12.06,E-Wallet,5,Yes,69,N/A
BK02260,11-10-2022 19:51,2022,10,Tuesday,19,C1133,Working Professional,Walk-in,Individual,3.8,17.63,Card,2,Yes,81,Yes
BK03366,12-10-2022 00:44,2022,10,Wednesday,0,C1284,University Student,Walk-in,Group,2.9,13.46,Card,5,No,89,Yes
BK02808,12-10-2022 03:39,2022,10,Wednesday,3,C0189,Working Professional,Pre-Booked,Group,4,18.56,Card,3,No,73,N/A
BK05474,12-10-2022 10:05,2022,10,Wednesday,10,C0208,Working Professional,Pre-Booked,Group,3.3,15.31,E-Wallet,3,No,73,N/A
BK05208,13-10-2022 05:37,2022,10,Thursday,5,C0993,University Student,Walk-in,Individual,2.9,13.46,Cash,5,No,71,Yes
BK01709,13-10-2022 09:32,2022,10,Thursday,9,C1009,Freelancer,Pre-Booked,Private Room,2.7,46.98,Card,4,No,78,N/A
BK02073,13-10-2022 15:56,2022,10,Thursday,15,C1174,Freelancer,Pre-Booked,Individual,4.5,20.88,E-Wallet,4,Yes,82,N/A
BK03093,13-10-2022 22:19,2022,10,Thursday,22,C1604,Freelancer,Pre-Booked,Individual,4.7,21.81,Card,4,No,72,N/A
BK02398,14-10-2022 02:01,2022,10,Friday,2,C1233,University Student,Pre-Booked,Individual,4.7,21.81,E-Wallet,3,No,79,N/A
BK03950,14-10-2022 05:10,2022,10,Friday,5,C0054,Freelancer,Pre-Booked,Individual,3.5,16.24,Card,4,No,68,N/A
BK03797,14-10-2022 06:00,2022,10,Friday,6,C1567,University Student,Pre-Booked,Private Room,2.7,46.98,E-Wallet,4,No,71,N/A
BK00794,14-10-2022 18:10,2022,10,Friday,18,C0460,Freelancer,Pre-Booked,Individual,3,13.92,Card,5,Yes,83,N/A
BK02828,14-10-2022 21:43,2022,10,Friday,21,C1154,University Student,Pre-Booked,Individual,4.9,22.74,Cash,4,Yes,80,N/A
BK03059,15-10-2022 00:33,2022,10,Saturday,0,C0837,University Student,Walk-in,Private Room,2.6,45.24,Cash,4,No,93,Yes
BK00858,15-10-2022 14:02,2022,10,Saturday,14,C0168,University Student,Walk-in,Individual,2.9,13.46,E-Wallet,4,Yes,93,Yes
BK04038,15-10-2022 14:27,2022,10,Saturday,14,C0739,Working Professional,Walk-in,Private Room,3,52.2,Card,4,Yes,94,Yes
BK05142,16-10-2022 16:04,2022,10,Sunday,16,C1603,University Student,Pre-Booked,Individual,3.8,17.63,E-Wallet,4,Yes,94,N/A
BK04789,17-10-2022 07:44,2022,10,Monday,7,C1045,Working Professional,Pre-Booked,Individual,4.1,19.02,Cash,5,No,78,N/A
BK03414,17-10-2022 13:00,2022,10,Monday,13,C1155,Other,Pre-Booked,Private Room,3.4,59.16,Card,3,No,76,N/A
BK01733,17-10-2022 21:15,2022,10,Monday,21,C0043,University Student,Pre-Booked,Group,3.6,16.7,E-Wallet,4,Yes,80,N/A
BK04943,17-10-2022 22:53,2022,10,Monday,22,C1773,University Student,Pre-Booked,Private Room,4.8,83.52,E-Wallet,5,No,67,N/A
BK02321,18-10-2022 07:59,2022,10,Tuesday,7,C0802,Working Professional,Walk-in,Private Room,2.4,41.76,Card,5,No,86,Yes
BK04900,18-10-2022 13:58,2022,10,Tuesday,13,C1159,University Student,Pre-Booked,Private Room,4,69.6,E-Wallet,5,No,77,N/A
BK02381,18-10-2022 17:05,2022,10,Tuesday,17,C1625,University Student,Pre-Booked,Individual,2.7,12.53,E-Wallet,5,Yes,72,N/A
BK02030,19-10-2022 00:23,2022,10,Wednesday,0,C1031,Freelancer,Pre-Booked,Individual,5,23.2,Cash,4,No,82,N/A
BK01477,19-10-2022 01:12,2022,10,Wednesday,1,C0722,University Student,Walk-in,Private Room,3.5,60.9,Cash,3,No,81,Yes
BK05384,20-10-2022 01:30,2022,10,Thursday,1,C1083,University Student,Pre-Booked,Individual,4,18.56,E-Wallet,5,No,68,N/A
BK03499,20-10-2022 09:03,2022,10,Thursday,9,C1897,University Student,Walk-in,Private Room,3.9,67.86,E-Wallet,2,No,89,Yes
BK01291,21-10-2022 07:02,2022,10,Friday,7,C1869,University Student,Walk-in,Group,2,9.28,Card,5,No,80,Yes
BK00159,21-10-2022 07:31,2022,10,Friday,7,C0683,University Student,Pre-Booked,Group,4.3,19.95,Card,5,No,69,N/A
BK03440,21-10-2022 11:08,2022,10,Friday,11,C1871,Working Professional,Pre-Booked,Group,3.3,15.31,E-Wallet,5,No,66,N/A
BK03048,21-10-2022 13:23,2022,10,Friday,13,C1995,University Student,Pre-Booked,Group,4.6,21.34,E-Wallet,5,No,70,N/A
BK03273,22-10-2022 03:32,2022,10,Saturday,3,C0497,Freelancer,Pre-Booked,Private Room,4.5,78.3,E-Wallet,5,No,95,N/A
BK01391,22-10-2022 08:29,2022,10,Saturday,8,C1412,Freelancer,Walk-in,Individual,3,13.92,E-Wallet,3,No,89,Yes
BK02624,22-10-2022 19:21,2022,10,Saturday,19,C1263,University Student,Walk-in,Group,3.2,14.85,Cash,3,Yes,95,Yes
BK02888,23-10-2022 01:17,2022,10,Sunday,1,C0014,University Student,Pre-Booked,Individual,3.9,18.1,Card,4,No,81,N/A
BK01967,23-10-2022 07:19,2022,10,Sunday,7,C0255,Freelancer,Pre-Booked,Individual,2.8,12.99,E-Wallet,5,No,89,N/A
BK00453,24-10-2022 00:32,2022,10,Monday,0,C1261,University Student,Pre-Booked,Private Room,4.8,83.52,Card,5,No,85,N/A
BK02958,24-10-2022 04:11,2022,10,Monday,4,C0060,University Student,Pre-Booked,Private Room,2.8,48.72,E-Wallet,5,No,83,N/A
BK02192,24-10-2022 05:15,2022,10,Monday,5,C1997,University Student,Pre-Booked,Group,4.2,19.49,E-Wallet,3,No,77,N/A
BK02615,24-10-2022 06:36,2022,10,Monday,6,C0091,Working Professional,Pre-Booked,Individual,3.5,16.24,E-Wallet,5,No,76,N/A
BK02747,24-10-2022 08:25,2022,10,Monday,8,C1684,Freelancer,Pre-Booked,Private Room,3.9,67.86,Card,4,No,78,N/A
BK00060,25-10-2022 00:18,2022,10,Tuesday,0,C1755,University Student,Pre-Booked,Group,3.6,16.7,Cash,5,No,65,N/A
BK00909,25-10-2022 19:59,2022,10,Tuesday,19,C1016,Working Professional,Pre-Booked,Group,3.2,14.85,E-Wallet,4,Yes,66,N/A
BK00963,26-10-2022 05:18,2022,10,Wednesday,5,C1246,University Student,Pre-Booked,Individual,4.8,22.27,Cash,5,No,72,N/A
BK03311,26-10-2022 05:45,2022,10,Wednesday,5,C0204,Freelancer,Walk-in,Individual,3.4,15.78,Card,3,No,76,Yes
BK01202,26-10-2022 08:05,2022,10,Wednesday,8,C0296,Working Professional,Pre-Booked,Individual,3.8,17.63,Card,5,No,81,N/A
BK02822,27-10-2022 02:51,2022,10,Thursday,2,C0652,University Student,Pre-Booked,Individual,3.2,14.85,E-Wallet,3,No,77,N/A
BK04930,27-10-2022 10:24,2022,10,Thursday,10,C0908,Freelancer,Pre-Booked,Individual,4.1,19.02,Card,5,No,80,N/A
BK03206,28-10-2022 20:12,2022,10,Friday,20,C1951,Working Professional,Pre-Booked,Individual,4.8,22.27,Card,5,Yes,75,N/A
BK00042,29-10-2022 01:32,2022,10,Saturday,1,C0784,Freelancer,Pre-Booked,Group,4.3,19.95,E-Wallet,4,No,78,N/A
BK03687,29-10-2022 18:49,2022,10,Saturday,18,C0816,Working Professional,Pre-Booked,Private Room,4.6,80.04,Card,5,Yes,85,N/A
BK00408,30-10-2022 10:38,2022,10,Sunday,10,C1181,Freelancer,Pre-Booked,Individual,2.5,11.6,E-Wallet,5,No,80,N/A
BK04634,30-10-2022 17:00,2022,10,Sunday,17,C0748,University Student,Walk-in,Group,3.3,15.31,E-Wallet,4,Yes,87,Yes
BK03151,30-10-2022 20:13,2022,10,Sunday,20,C1415,Freelancer,Pre-Booked,Individual,4.5,20.88,Card,3,Yes,94,N/A
BK00706,31-10-2022 07:16,2022,10,Monday,7,C1614,University Student,Walk-in,Individual,3.4,15.78,Card,4,No,76,Yes
BK02814,31-10-2022 08:02,2022,10,Monday,8,C0962,Working Professional,Walk-in,Individual,3.5,16.24,E-Wallet,4,No,79,Yes
BK04426,31-10-2022 09:09,2022,10,Monday,9,C1148,University Student,Pre-Booked,Individual,4.4,20.42,E-Wallet,5,No,85,N/A
BK02910,31-10-2022 19:41,2022,10,Monday,19,C0081,University Student,Walk-in,Private Room,4,69.6,Card,3,Yes,70,Yes
BK03292,01-11-2022 03:49,2022,11,Tuesday,3,C1634,Freelancer,Pre-Booked,Private Room,3.7,64.38,E-Wallet,5,No,78,N/A
BK04005,01-11-2022 09:37,2022,11,Tuesday,9,C1788,Working Professional,Pre-Booked,Individual,3.3,15.31,Cash,5,No,66,N/A
BK01752,01-11-2022 10:09,2022,11,Tuesday,10,C0088,University Student,Pre-Booked,Individual,4.9,22.74,Card,4,No,80,N/A
BK02485,01-11-2022 15:36,2022,11,Tuesday,15,C0293,Freelancer,Walk-in,Individual,3.2,14.85,Card,5,Yes,73,Yes
BK05031,02-11-2022 08:15,2022,11,Wednesday,8,C1706,University Student,Walk-in,Individual,3.3,15.31,Cash,5,No,80,Yes
BK01414,02-11-2022 20:07,2022,11,Wednesday,20,C1562,Freelancer,Pre-Booked,Private Room,3.3,57.42,Card,5,Yes,65,N/A
BK01426,02-11-2022 22:23,2022,11,Wednesday,22,C1734,Freelancer,Pre-Booked,Group,4.9,22.74,Card,5,No,81,N/A
BK01964,02-11-2022 23:09,2022,11,Wednesday,23,C1889,University Student,Walk-in,Group,2.4,11.14,Card,5,No,84,Yes
BK01749,03-11-2022 00:49,2022,11,Thursday,0,C1724,University Student,Pre-Booked,Individual,4,18.56,E-Wallet,3,No,74,N/A
BK00616,03-11-2022 01:21,2022,11,Thursday,1,C0631,University Student,Pre-Booked,Private Room,4.1,71.34,Card,4,No,67,N/A
BK01754,03-11-2022 21:31,2022,11,Thursday,21,C1493,University Student,Pre-Booked,Group,4.7,21.81,Card,3,Yes,71,N/A
BK03302,03-11-2022 22:10,2022,11,Thursday,22,C0982,Other,Pre-Booked,Private Room,2.9,50.46,E-Wallet,5,No,65,N/A
BK00898,04-11-2022 15:24,2022,11,Friday,15,C1627,Working Professional,Pre-Booked,Individual,4.9,22.74,Card,5,Yes,81,N/A
BK04852,05-11-2022 00:45,2022,11,Saturday,0,C1017,Freelancer,Pre-Booked,Private Room,2.8,48.72,Card,5,No,91,N/A
BK04633,05-11-2022 02:19,2022,11,Saturday,2,C0012,Freelancer,Pre-Booked,Group,3.4,15.78,Card,5,No,75,N/A
BK02106,05-11-2022 07:00,2022,11,Saturday,7,C0924,Other,Pre-Booked,Private Room,4.4,76.56,Cash,5,No,92,N/A
BK02738,05-11-2022 07:48,2022,11,Saturday,7,C1896,University Student,Walk-in,Group,3.7,17.17,Cash,3,No,89,Yes
BK04433,05-11-2022 11:45,2022,11,Saturday,11,C1086,University Student,Pre-Booked,Private Room,4.5,78.3,E-Wallet,5,No,85,N/A
BK04491,06-11-2022 04:58,2022,11,Sunday,4,C0897,University Student,Pre-Booked,Group,4.2,19.49,E-Wallet,5,No,93,N/A
BK05257,06-11-2022 09:12,2022,11,Sunday,9,C0903,Freelancer,Pre-Booked,Private Room,4,69.6,Card,4,No,95,N/A
BK00709,06-11-2022 14:10,2022,11,Sunday,14,C1543,University Student,Pre-Booked,Individual,4.8,22.27,Card,5,Yes,81,N/A
BK05339,06-11-2022 15:58,2022,11,Sunday,15,C0426,University Student,Pre-Booked,Individual,2.9,13.46,Card,5,Yes,83,N/A
BK01876,06-11-2022 23:12,2022,11,Sunday,23,C1334,University Student,Pre-Booked,Group,3.2,14.85,Card,5,No,91,N/A
BK02750,07-11-2022 05:38,2022,11,Monday,5,C0593,Working Professional,Pre-Booked,Individual,4.6,21.34,E-Wallet,5,No,68,N/A
BK02796,08-11-2022 09:50,2022,11,Tuesday,9,C1123,University Student,Pre-Booked,Individual,3.6,16.7,Card,4,No,78,N/A
BK03770,08-11-2022 21:41,2022,11,Tuesday,21,C1797,Freelancer,Pre-Booked,Private Room,4.4,76.56,E-Wallet,5,Yes,66,N/A
BK00367,09-11-2022 03:17,2022,11,Wednesday,3,C0099,University Student,Pre-Booked,Individual,2.7,12.53,E-Wallet,4,No,65,N/A
BK05268,09-11-2022 22:46,2022,11,Wednesday,22,C1312,Freelancer,Walk-in,Group,2.9,13.46,Card,4,No,73,Yes
BK02968,09-11-2022 23:59,2022,11,Wednesday,23,C1683,Working Professional,Pre-Booked,Group,2.6,12.06,E-Wallet,5,No,84,N/A
BK03815,10-11-2022 13:46,2022,11,Thursday,13,C0417,Working Professional,Pre-Booked,Individual,3,13.92,E-Wallet,5,No,71,N/A
BK01243,10-11-2022 14:15,2022,11,Thursday,14,C0889,Working Professional,Walk-in,Private Room,3.2,55.68,Cash,4,Yes,89,Yes
BK03606,11-11-2022 09:54,2022,11,Friday,9,C0939,Other,Pre-Booked,Individual,4.3,19.95,E-Wallet,4,No,80,N/A
BK02324,11-11-2022 15:41,2022,11,Friday,15,C1291,Freelancer,Pre-Booked,Private Room,4.5,78.3,Card,5,Yes,83,N/A
BK02850,11-11-2022 22:35,2022,11,Friday,22,C0425,Freelancer,Walk-in,Individual,3.1,14.38,Cash,5,No,72,Yes
BK00164,12-11-2022 06:58,2022,11,Saturday,6,C1657,Working Professional,Pre-Booked,Group,2.9,13.46,E-Wallet,5,No,94,N/A
BK02217,12-11-2022 07:41,2022,11,Saturday,7,C1625,Freelancer,Walk-in,Private Room,2.4,41.76,E-Wallet,5,No,99,Yes
BK04698,12-11-2022 21:30,2022,11,Saturday,21,C0472,Freelancer,Pre-Booked,Individual,3,13.92,E-Wallet,4,Yes,76,N/A
BK02444,12-11-2022 21:33,2022,11,Saturday,21,C0675,University Student,Walk-in,Private Room,2.3,40.02,Cash,5,Yes,95,Yes
BK01482,13-11-2022 00:38,2022,11,Sunday,0,C0636,Working Professional,Walk-in,Private Room,3.9,67.86,E-Wallet,3,No,98,Yes
BK00986,13-11-2022 02:46,2022,11,Sunday,2,C1363,Freelancer,Pre-Booked,Individual,3.4,15.78,E-Wallet,4,No,86,N/A
BK01725,13-11-2022 13:56,2022,11,Sunday,13,C0561,University Student,Walk-in,Group,3,13.92,E-Wallet,4,No,96,Yes
BK01943,13-11-2022 23:53,2022,11,Sunday,23,C0213,University Student,Pre-Booked,Individual,4.1,19.02,Card,4,No,91,N/A
BK01454,14-11-2022 02:39,2022,11,Monday,2,C1369,University Student,Pre-Booked,Private Room,4.5,78.3,E-Wallet,5,No,68,N/A
BK01508,14-11-2022 06:07,2022,11,Monday,6,C0135,Working Professional,Pre-Booked,Private Room,3.5,60.9,E-Wallet,4,No,82,N/A
BK02533,14-11-2022 10:54,2022,11,Monday,10,C0056,Working Professional,Pre-Booked,Individual,3.2,14.85,E-Wallet,5,No,71,N/A
BK04968,14-11-2022 11:26,2022,11,Monday,11,C0485,Freelancer,Pre-Booked,Private Room,4.2,73.08,E-Wallet,5,No,67,N/A
BK00680,15-11-2022 06:07,2022,11,Tuesday,6,C0306,Freelancer,Pre-Booked,Individual,4.5,20.88,Card,5,No,82,N/A
BK01881,15-11-2022 06:17,2022,11,Tuesday,6,C1118,Working Professional,Pre-Booked,Group,2.7,12.53,E-Wallet,4,No,85,N/A
BK00866,15-11-2022 13:55,2022,11,Tuesday,13,C1560,Freelancer,Pre-Booked,Group,4,18.56,Card,5,No,79,N/A
BK01893,15-11-2022 18:45,2022,11,Tuesday,18,C0827,Freelancer,Pre-Booked,Private Room,4.9,85.26,E-Wallet,5,Yes,70,N/A
BK01906,15-11-2022 18:56,2022,11,Tuesday,18,C1976,University Student,Walk-in,Private Room,2.6,45.24,Card,5,Yes,83,Yes
BK02830,15-11-2022 22:25,2022,11,Tuesday,22,C1076,Freelancer,Pre-Booked,Individual,3.1,14.38,E-Wallet,5,No,69,N/A
BK03582,16-11-2022 00:18,2022,11,Wednesday,0,C0190,Working Professional,Pre-Booked,Individual,3.6,16.7,E-Wallet,5,No,67,N/A
BK03738,16-11-2022 06:52,2022,11,Wednesday,6,C1909,Freelancer,Pre-Booked,Private Room,4.6,80.04,Card,5,No,83,N/A
BK02640,16-11-2022 14:07,2022,11,Wednesday,14,C0134,Freelancer,Pre-Booked,Individual,3,13.92,Card,4,Yes,65,N/A
BK01509,17-11-2022 04:45,2022,11,Thursday,4,C1878,University Student,Walk-in,Individual,3,13.92,Cash,2,No,71,Yes
BK01077,17-11-2022 08:10,2022,11,Thursday,8,C0680,Working Professional,Pre-Booked,Individual,4.4,20.42,Card,5,No,74,N/A
BK02996,17-11-2022 11:17,2022,11,Thursday,11,C1410,University Student,Pre-Booked,Individual,3.6,16.7,E-Wallet,4,No,68,N/A
BK03800,17-11-2022 12:29,2022,11,Thursday,12,C0673,Freelancer,Walk-in,Individual,2.2,10.21,Card,5,No,89,Yes
BK01011,17-11-2022 15:19,2022,11,Thursday,15,C0620,Freelancer,Pre-Booked,Private Room,3.5,60.9,E-Wallet,4,Yes,80,N/A
BK02766,19-11-2022 11:55,2022,11,Saturday,11,C0309,Freelancer,Pre-Booked,Individual,4.8,22.27,Card,4,No,93,N/A
BK02185,19-11-2022 14:32,2022,11,Saturday,14,C1917,Freelancer,Pre-Booked,Private Room,3.7,64.38,E-Wallet,4,Yes,95,N/A
BK05078,19-11-2022 20:30,2022,11,Saturday,20,C0901,University Student,Pre-Booked,Group,4.2,19.49,Card,5,Yes,81,N/A
BK05015,20-11-2022 08:28,2022,11,Sunday,8,C0236,University Student,Walk-in,Group,2.2,10.21,E-Wallet,3,No,95,Yes
BK04182,20-11-2022 15:14,2022,11,Sunday,15,C0498,Freelancer,Pre-Booked,Private Room,2.9,50.46,Cash,3,Yes,94,N/A
BK02228,20-11-2022 17:20,2022,11,Sunday,17,C0790,University Student,Pre-Booked,Private Room,3.3,57.42,E-Wallet,5,Yes,85,N/A
BK00769,20-11-2022 21:53,2022,11,Sunday,21,C1722,University Student,Walk-in,Individual,2.4,11.14,Card,5,Yes,82,Yes
BK04198,21-11-2022 02:44,2022,11,Monday,2,C1484,Other,Pre-Booked,Private Room,3.2,55.68,Card,5,No,65,N/A
BK01502,21-11-2022 11:22,2022,11,Monday,11,C0196,University Student,Pre-Booked,Individual,4.7,21.81,E-Wallet,5,No,76,N/A
BK03409,21-11-2022 21:58,2022,11,Monday,21,C1590,Freelancer,Pre-Booked,Group,2.6,12.06,E-Wallet,4,Yes,75,N/A
BK03174,22-11-2022 11:38,2022,11,Tuesday,11,C0252,Other,Pre-Booked,Group,4.8,22.27,E-Wallet,5,No,66,N/A
BK03446,22-11-2022 16:23,2022,11,Tuesday,16,C0998,Freelancer,Walk-in,Individual,2.4,11.14,E-Wallet,2,Yes,85,Yes
BK02314,23-11-2022 05:26,2022,11,Wednesday,5,C0195,University Student,Pre-Booked,Group,3.1,14.38,Cash,5,No,70,N/A
BK03844,23-11-2022 08:57,2022,11,Wednesday,8,C0180,University Student,Pre-Booked,Group,3.3,15.31,Card,4,No,82,N/A
BK05313,23-11-2022 09:59,2022,11,Wednesday,9,C0122,University Student,Pre-Booked,Individual,3.2,14.85,Card,4,No,76,N/A
BK04058,23-11-2022 15:29,2022,11,Wednesday,15,C1878,Freelancer,Pre-Booked,Individual,3.8,17.63,Card,3,Yes,75,N/A
BK04042,24-11-2022 10:34,2022,11,Thursday,10,C0089,Freelancer,Walk-in,Individual,3.2,14.85,Card,2,No,80,Yes
BK03430,25-11-2022 02:02,2022,11,Friday,2,C1518,Freelancer,Pre-Booked,Private Room,4,69.6,E-Wallet,5,No,83,N/A
BK02661,25-11-2022 11:23,2022,11,Friday,11,C0290,University Student,Pre-Booked,Group,3.7,17.17,Card,5,No,81,N/A
BK01408,25-11-2022 21:24,2022,11,Friday,21,C0014,University Student,Pre-Booked,Group,3.6,16.7,Cash,5,Yes,80,N/A
BK03110,26-11-2022 04:56,2022,11,Saturday,4,C0859,University Student,Pre-Booked,Group,4.8,22.27,Cash,5,No,75,N/A
BK00765,26-11-2022 05:55,2022,11,Saturday,5,C1328,University Student,Walk-in,Group,2.8,12.99,E-Wallet,3,No,87,Yes
BK00436,26-11-2022 13:25,2022,11,Saturday,13,C1009,University Student,Walk-in,Group,3.1,14.38,Card,3,No,85,Yes
BK05423,26-11-2022 14:56,2022,11,Saturday,14,C1731,Working Professional,Walk-in,Individual,2.3,10.67,Cash,3,Yes,95,Yes
BK04057,26-11-2022 17:38,2022,11,Saturday,17,C0372,University Student,Pre-Booked,Group,4.5,20.88,E-Wallet,4,Yes,84,N/A
BK02313,26-11-2022 20:44,2022,11,Saturday,20,C1135,University Student,Pre-Booked,Group,2.6,12.06,E-Wallet,3,Yes,94,N/A
BK04742,26-11-2022 21:11,2022,11,Saturday,21,C1281,Other,Pre-Booked,Private Room,2.9,50.46,Cash,5,Yes,91,N/A
BK02838,27-11-2022 06:55,2022,11,Sunday,6,C0132,University Student,Pre-Booked,Individual,3.4,15.78,Card,5,No,90,N/A
BK01620,27-11-2022 11:15,2022,11,Sunday,11,C1689,University Student,Pre-Booked,Private Room,4.5,78.3,E-Wallet,5,No,81,N/A
BK04302,27-11-2022 16:26,2022,11,Sunday,16,C1547,University Student,Pre-Booked,Group,3.8,17.63,Card,4,Yes,76,N/A
BK03021,27-11-2022 18:27,2022,11,Sunday,18,C0314,Freelancer,Walk-in,Private Room,2.5,43.5,Card,4,Yes,83,Yes
BK02179,29-11-2022 05:50,2022,11,Tuesday,5,C1211,University Student,Pre-Booked,Individual,4.2,19.49,Card,4,No,71,N/A
BK01455,29-11-2022 17:19,2022,11,Tuesday,17,C0466,Freelancer,Walk-in,Individual,2.9,13.46,E-Wallet,4,Yes,73,Yes
BK02853,30-11-2022 02:32,2022,11,Wednesday,2,C1596,Freelancer,Pre-Booked,Private Room,3,52.2,E-Wallet,3,No,68,N/A
BK03192,30-11-2022 10:46,2022,11,Wednesday,10,C0423,University Student,Pre-Booked,Individual,3.8,17.63,E-Wallet,4,No,66,N/A
